Gene Symbol	logFC	adj p-value
ENSG00000137819	-1.29440547839044	2.53210924307569e-21
ENSG00000117228	1.4992305003574	3.8304057646777e-21
ENSG00000111801	0.717274967977442	3.8304057646777e-21
ENSG00000205403	1.33945581635389	2.98512393006612e-20
ENSG00000117461	0.978962969555585	4.79110287096864e-20
ENSG00000154451	1.78795728242503	6.56231553426756e-20
ENSG00000026950	0.652473723031684	4.38383774611972e-19
ENSG00000162654	1.19745884903113	4.38383774611972e-19
ENSG00000115604	1.00961449749525	4.38383774611972e-19
ENSG00000157657	0.748748134878389	3.14470738857456e-17
ENSG00000115415	1.07516308863335	5.91382391802295e-17
ENSG00000149218	-0.598819242761893	2.09399511798807e-16
ENSG00000203747	2.10534503218033	2.09399511798807e-16
ENSG00000132357	0.950537492125726	2.09399511798807e-16
ENSG00000071242	0.763394215742077	2.99152357700375e-16
ENSG00000162645	0.757229198589075	4.59498745312037e-16
ENSG00000064652	-0.604783322504739	1.81485598461414e-15
ENSG00000115607	1.14836904976439	1.81485598461414e-15
ENSG00000162391	-2.17155555623508	2.29724681133872e-15
ENSG00000240498	-1.84706629815581	3.11942391485357e-15
ENSG00000182463	0.838865566691527	3.11942391485357e-15
ENSG00000118473	1.10968977192588	3.11942391485357e-15
ENSG00000127507	1.1240718488762	3.49917772841509e-15
ENSG00000139433	-0.594534910661455	3.49917772841509e-15
ENSG00000153303	-1.778449373286	4.10183431231488e-15
ENSG00000278843	-1.18096326790831	4.10183431231488e-15
ENSG00000134470	0.587400452404876	4.60942994135713e-15
ENSG00000198959	1.01479026623471	5.14084633783957e-15
ENSG00000163629	0.864699091090827	5.66032292939702e-15
ENSG00000213145	-1.39709677414567	6.60535634205737e-15
ENSG00000182885	1.50927055799081	6.9930826114659e-15
ENSG00000128886	-0.944083986940601	7.42793078935669e-15
ENSG00000134240	-2.03807397291918	7.43896150498093e-15
ENSG00000277926	-1.51163989460351	7.43896150498093e-15
ENSG00000204099	-1.51164044096287	7.43896150498093e-15
ENSG00000115386	3.24504538108713	7.57924663893166e-15
ENSG00000124875	2.47454442629534	7.57924663893166e-15
ENSG00000137752	0.610947793874298	8.26600803276108e-15
ENSG00000130055	-1.67731400571436	9.34860512526247e-15
ENSG00000138496	0.631985032878319	1.01886307851597e-14
ENSG00000128242	-1.18471479762382	1.01575369258226e-14
ENSG00000156587	0.71169758547334	1.34805448713983e-14
ENSG00000242515	-1.98045524971402	1.50197143184871e-14
ENSG00000140464	0.537074645150102	1.62724343052535e-14
ENSG00000125347	0.78133167661586	1.72488248629641e-14
ENSG00000100336	0.800090739097853	1.76379071588192e-14
ENSG00000128284	0.893744617105155	1.78713543451031e-14
ENSG00000119535	1.85073285738609	2.13708364334986e-14
ENSG00000118985	0.797355035206951	2.7697015995759e-14
ENSG00000100342	0.806363409896242	3.16771343816647e-14
ENSG00000042062	1.09632787534505	3.60705030928705e-14
ENSG00000156345	-0.698022915539832	3.85252712572853e-14
ENSG00000244005	-0.315440356031257	4.91551716869491e-14
ENSG00000179241	0.84470008387126	5.03618230022645e-14
ENSG00000137965	0.916837426398467	5.03618230022645e-14
ENSG00000133597	-0.456250474407527	5.03618230022645e-14
ENSG00000008311	0.849263417688939	5.03618230022645e-14
ENSG00000135636	1.19513482933528	6.00326204965412e-14
ENSG00000239264	0.851963683737808	6.21336997413164e-14
ENSG00000173193	0.637979227835563	6.28790506122529e-14
ENSG00000181104	0.910498289137829	6.28790506122529e-14
ENSG00000090382	1.21903342619505	7.07236075334717e-14
ENSG00000085265	1.76193446773709	7.56364702380934e-14
ENSG00000152229	0.91666900648572	8.11197670087565e-14
ENSG00000182871	0.988459969183552	1.11181697121008e-13
ENSG00000126785	0.869053523991036	1.15156015874326e-13
ENSG00000172243	1.02388188527123	1.15156015874326e-13
ENSG00000148600	-1.74771894932128	1.20588936071493e-13
ENSG00000100347	-0.383137558773854	1.39476966549904e-13
ENSG00000168502	0.826768430085676	1.41009461477645e-13
ENSG00000165449	-1.2578223019533	1.41435681422353e-13
ENSG00000138755	1.94327606121084	1.60836529880591e-13
ENSG00000131203	1.61495618261915	1.70125532340194e-13
ENSG00000196169	0.646362809275232	1.70125532340194e-13
ENSG00000115461	1.32587480718754	1.77014797177249e-13
ENSG00000160183	0.929028779643688	1.89940601951806e-13
ENSG00000184349	-0.685197278957137	2.19839083935936e-13
ENSG00000167107	-0.998523734316577	2.41441037110044e-13
ENSG00000278211	0.745545779763705	2.5899167531087e-13
ENSG00000175445	1.26419466712848	2.63767245668125e-13
ENSG00000141497	0.734026804223596	2.63173395792868e-13
ENSG00000177409	0.820982463017718	2.77809210433816e-13
ENSG00000089006	-0.250225833312992	3.02983860169467e-13
ENSG00000198879	0.739280320789084	3.29023801594946e-13
ENSG00000175471	0.88717433345847	3.30605550813459e-13
ENSG00000137462	1.17581418071742	3.30725839700354e-13
ENSG00000166619	-0.375436666492844	3.41590706660318e-13
ENSG00000235162	-0.700710566310815	3.91084450661171e-13
ENSG00000086205	2.38533460016399	3.9614453515201e-13
ENSG00000043462	0.882360533261847	4.17479562721974e-13
ENSG00000169744	0.898234062531496	4.38112902549797e-13
ENSG00000187908	2.04498221280518	4.63483932653748e-13
ENSG00000166278	1.38686699717685	4.63483932653748e-13
ENSG00000096968	0.631059659505334	5.17074552037762e-13
ENSG00000151388	1.06492174693155	5.07936946287535e-13
ENSG00000158109	-0.557232443504573	5.31218749788981e-13
ENSG00000066056	0.89172355482452	6.19561663744774e-13
ENSG00000036672	-1.02600796618581	6.39375630051364e-13
ENSG00000165209	-0.390101994050495	7.25698687237747e-13
ENSG00000137860	-2.20207568615909	7.82444095510805e-13
ENSG00000140105	1.03222100446731	7.82444095510805e-13
ENSG00000179314	-0.790374059271995	8.58167901545721e-13
ENSG00000166821	-0.710030895086351	8.60440795154032e-13
ENSG00000140848	-0.530382642820401	8.60440795154032e-13
ENSG00000144802	0.973488708974228	9.49803428602158e-13
ENSG00000184497	0.743893259069943	9.50083019511149e-13
ENSG00000116793	0.436286758435973	9.63065014051713e-13
ENSG00000140287	1.07653842587401	9.84594706091376e-13
ENSG00000130052	0.744562991893413	1.01554478794871e-12
ENSG00000085552	-1.53625591793488	1.11417205058366e-12
ENSG00000188373	-2.17361036604913	1.16202604307132e-12
ENSG00000162804	0.781253823532391	1.16202604307132e-12
ENSG00000148296	-0.386642203462916	1.26115116107016e-12
ENSG00000281309	-0.386507721661656	1.28238421511311e-12
ENSG00000158966	0.671998312437399	1.37598777502115e-12
ENSG00000157470	-0.67648392987503	1.37598777502115e-12
ENSG00000139405	-0.476868689058707	1.42198510798834e-12
ENSG00000108312	-0.235378303156115	1.56909487738552e-12
ENSG00000141068	0.665627927796446	1.59131373278424e-12
ENSG00000145916	-0.196530217337145	1.59131373278424e-12
ENSG00000105835	1.09599483878407	1.80235551441055e-12
ENSG00000131351	-0.396025088241876	1.82407127283114e-12
ENSG00000166265	0.900937219329001	1.83035577140851e-12
ENSG00000140279	2.41048379006912	1.91817874543055e-12
ENSG00000019991	1.09408323765733	1.93709458868917e-12
ENSG00000205710	0.734645624340792	1.89644050004017e-12
ENSG00000068366	1.05298195087467	1.94229173703012e-12
ENSG00000185885	0.676314428618394	2.1082496741219e-12
ENSG00000221963	0.509016057135794	2.12377312465967e-12
ENSG00000187555	-0.207050461726075	2.28143748288779e-12
ENSG00000151617	1.01235156462407	2.35420082392534e-12
ENSG00000114251	1.0808291947916	2.36186057023126e-12
ENSG00000133104	0.726704049477351	2.37999524944702e-12
ENSG00000187699	-1.13700829124132	2.53069013204014e-12
ENSG00000172016	3.0015063118775	2.58557975459418e-12
ENSG00000124256	0.82168412245303	2.58557975459418e-12
ENSG00000133106	0.582062510961085	2.58557975459418e-12
ENSG00000171385	0.920249776335632	2.67421807304616e-12
ENSG00000090376	0.946732977616102	2.9377139557203e-12
ENSG00000141098	-0.338025628521689	2.93667821269251e-12
ENSG00000119121	-1.42732384443128	3.08424837638282e-12
ENSG00000143546	2.81982231266912	3.52482648756124e-12
ENSG00000138316	0.704657114114705	3.83027920090119e-12
ENSG00000282851	0.639275176841371	3.91282940441444e-12
ENSG00000176894	-0.93160800754939	4.07966918273384e-12
ENSG00000086619	0.582686381690487	4.3386822543164e-12
ENSG00000261371	0.863783583778638	4.44339993649834e-12
ENSG00000120217	1.17318173500651	4.51718083668185e-12
ENSG00000176971	1.27088520454682	4.57059477252857e-12
ENSG00000196639	-0.53322361460884	4.94542115701374e-12
ENSG00000214753	-0.268303919767973	4.94542115701374e-12
ENSG00000087589	0.852869563907114	4.94542115701374e-12
ENSG00000079337	0.605196877888248	4.99409281130021e-12
ENSG00000105552	-0.586449923821232	4.99409281130021e-12
ENSG00000107537	-0.724904910987874	5.0045458368708e-12
ENSG00000168924	-0.506245074462991	5.19415287085156e-12
ENSG00000198795	0.850105717015715	5.50025813587812e-12
ENSG00000073861	0.807388966738009	5.410379955953e-12
ENSG00000122378	-0.679110578667595	5.42164066441792e-12
ENSG00000141858	-0.464424335159175	5.67134730843216e-12
ENSG00000136854	0.566800742781204	5.80144416034578e-12
ENSG00000137575	0.523389694390269	5.94293212705458e-12
ENSG00000162614	0.877473264964246	6.50375442535159e-12
ENSG00000188641	0.663335665522451	6.54478174169973e-12
ENSG00000065618	-1.39889993222575	6.72519190598027e-12
ENSG00000127954	1.20974355110417	6.75315654220964e-12
ENSG00000135604	1.21541251302393	6.75315654220964e-12
ENSG00000183722	0.806211425815653	7.35708110185121e-12
ENSG00000214212	0.958684181906999	7.35708110185121e-12
ENSG00000116962	0.887390656261145	7.46342445560978e-12
ENSG00000163220	2.50784430237705	8.11441509367835e-12
ENSG00000160883	1.24874697954562	8.37442667505385e-12
ENSG00000157184	-0.573762205530904	8.19759631199196e-12
ENSG00000134748	-0.20929041241638	9.05602458428331e-12
ENSG00000137936	-0.452867814222078	9.14820030769149e-12
ENSG00000089041	0.826865008514691	1.03066828285067e-11
ENSG00000171777	0.837109511905561	1.03066828285067e-11
ENSG00000168461	0.924558021228494	1.03913851438665e-11
ENSG00000231543	1.10784832552024	1.09797358129079e-11
ENSG00000134215	-0.690591156229121	1.12675009308154e-11
ENSG00000137251	-1.15580117591285	1.15689525561274e-11
ENSG00000196208	0.780706561853296	1.15689525561274e-11
ENSG00000171497	-0.315467732730648	1.15689525561274e-11
ENSG00000159871	0.576114909597112	1.15689525561274e-11
ENSG00000121361	1.01494777390056	1.16812261838568e-11
ENSG00000115170	0.451984981185065	1.18564050750847e-11
ENSG00000187498	1.07903576759243	1.18564050750847e-11
ENSG00000206372	1.15921712425207	1.32358378667683e-11
ENSG00000235017	1.15914102528181	1.32358378667683e-11
ENSG00000061656	0.879218499750115	1.36383092163276e-11
ENSG00000175600	-0.828201563052205	1.36383092163276e-11
ENSG00000102401	0.362159791972553	1.42553076673569e-11
ENSG00000150457	0.787641592973649	1.4847459581428e-11
ENSG00000110799	1.18865508506657	1.47203909581207e-11
ENSG00000101307	1.09906220725348	1.4980949472208e-11
ENSG00000278196	1.48786069850967	1.50601427658361e-11
ENSG00000196372	-0.582631041626122	1.4980949472208e-11
ENSG00000104415	1.40447984199602	1.54844324851467e-11
ENSG00000183287	0.78571170808182	1.64717941523978e-11
ENSG00000117114	0.864187826595868	1.69957751021181e-11
ENSG00000101417	-0.343008891156262	1.71763614709504e-11
ENSG00000149474	-0.332409034674622	1.7654544818796e-11
ENSG00000187097	-1.11206495728652	1.78454953077604e-11
ENSG00000138722	1.22180583103764	1.92895151267491e-11
ENSG00000168792	-0.371504377324611	1.94285515367655e-11
ENSG00000060971	-0.550842564291914	1.94542625894008e-11
ENSG00000122417	0.412964103979095	1.95064931345701e-11
ENSG00000157823	-0.400603699052583	2.00116315543519e-11
ENSG00000077943	0.896552683300962	2.10523970182199e-11
ENSG00000064989	0.994987487152725	2.14254250390145e-11
ENSG00000076067	0.408953361423517	2.13995451511577e-11
ENSG00000164741	0.789953140409907	2.19605955084578e-11
ENSG00000163739	1.63899086151293	2.23499564397561e-11
ENSG00000226560	1.14937618192096	2.46249420480821e-11
ENSG00000087116	1.16110935641244	2.53316285204699e-11
ENSG00000148985	-0.395021982918304	2.68159722407999e-11
ENSG00000243244	0.740641977842019	2.82848857246825e-11
ENSG00000169429	2.53955080869366	2.87988589326194e-11
ENSG00000162618	0.978130666427423	2.87988589326194e-11
ENSG00000033627	-0.296855662766876	2.82848857246825e-11
ENSG00000164932	1.16208998917759	2.87988589326194e-11
ENSG00000105852	-0.626034859956475	2.88352799994615e-11
ENSG00000135437	-0.775586497878922	2.90559252042852e-11
ENSG00000183098	0.815976415726166	2.97218508941163e-11
ENSG00000111912	0.700014248126015	2.97218508941163e-11
ENSG00000137507	0.731369685918257	3.09475144855232e-11
ENSG00000163328	0.502650501377049	3.18421002366455e-11
ENSG00000179348	0.761570369825052	3.21625747808358e-11
ENSG00000121297	0.664061565496447	3.24768094341518e-11
ENSG00000237499	0.791397151934904	3.24768094341518e-11
ENSG00000171970	-0.773385803088291	3.31100231422207e-11
ENSG00000170190	-0.599315042646631	3.26521956533803e-11
ENSG00000172965	0.808801061351837	3.47660575167586e-11
ENSG00000162946	0.501175155198666	3.47660575167586e-11
ENSG00000116701	1.13187511524001	3.47660575167586e-11
ENSG00000234487	0.620349177511009	3.47660575167586e-11
ENSG00000002549	0.608141516891502	3.68834725000835e-11
ENSG00000157326	-0.610429602907333	3.68834725000835e-11
ENSG00000125648	-0.711395731573682	3.69458188633134e-11
ENSG00000269404	-1.13064949441024	3.73415921473408e-11
ENSG00000178726	0.991194507131961	3.90697476446941e-11
ENSG00000101916	1.14590506703548	3.90697476446941e-11
ENSG00000171051	1.96746900860802	3.9148197364032e-11
ENSG00000135821	0.660448547988832	3.94845476980126e-11
ENSG00000113721	0.840968853612181	3.94522810944212e-11
ENSG00000154736	1.00366173552615	4.1065534264215e-11
ENSG00000176623	-0.216031190512812	3.95854916731236e-11
ENSG00000122862	1.02934478717401	4.16946097784647e-11
ENSG00000002726	-1.47147149916082	4.30585802010974e-11
ENSG00000130734	-0.659320237096391	4.23818366388835e-11
ENSG00000126262	1.44615864682733	4.42491592295075e-11
ENSG00000174004	0.762654458697842	4.44530200942224e-11
ENSG00000136819	-0.256276130485945	4.42695160791527e-11
ENSG00000197408	-1.3753683186622	4.85383235937274e-11
ENSG00000150048	0.755479182372475	4.85383235937274e-11
ENSG00000115363	0.890279669542586	4.85383235937274e-11
ENSG00000123178	-0.390506226040664	4.95469725803186e-11
ENSG00000141542	-0.52951262923097	4.95469725803186e-11
ENSG00000120875	0.942503712667888	5.27402400366054e-11
ENSG00000103742	0.887927914657784	5.36253184275185e-11
ENSG00000167874	0.740254184976295	5.53257789608215e-11
ENSG00000099250	0.720200139584138	5.71234636294358e-11
ENSG00000106852	0.848549993691652	5.88567781399512e-11
ENSG00000100644	0.754116537414304	5.77013468029838e-11
ENSG00000105711	0.65212194440375	6.14154379306845e-11
ENSG00000123472	-0.295039883542241	5.99670681823094e-11
ENSG00000100997	-0.447494889837598	5.99670681823094e-11
ENSG00000124496	0.585005247415571	6.14154379306845e-11
ENSG00000186115	-2.02297404772389	6.2084216274285e-11
ENSG00000165548	-0.803935347819941	6.28332072151661e-11
ENSG00000125810	0.913618587831517	6.16516902650976e-11
ENSG00000164466	-0.376897488473487	6.19409872723224e-11
ENSG00000163684	-0.290903402643637	6.2663023088357e-11
ENSG00000033170	0.399804881613416	6.28332072151661e-11
ENSG00000186318	0.429129689714876	6.46145198347507e-11
ENSG00000122574	-0.652911772842027	7.12557944355892e-11
ENSG00000124549	0.497115578120222	7.13927494961626e-11
ENSG00000154133	0.783019936746501	7.13927494961626e-11
ENSG00000266028	0.556430841414666	7.09919640858696e-11
ENSG00000133687	0.80852125156704	7.14737127654516e-11
ENSG00000173535	1.09723846883939	7.37979842259159e-11
ENSG00000069122	0.926801738914268	7.4202251032539e-11
ENSG00000259207	0.976078663202057	7.53607983174008e-11
ENSG00000165757	0.81859096143171	7.5783928567729e-11
ENSG00000143248	1.03909476476875	7.50708756076769e-11
ENSG00000176209	-0.4227332935743	7.50708756076769e-11
ENSG00000101193	-0.198789036951853	7.53607983174008e-11
ENSG00000132274	0.776079934106945	7.70846379509398e-11
ENSG00000154734	1.05893048113988	8.15325658460208e-11
ENSG00000161921	0.552211744687614	7.96987260496298e-11
ENSG00000169245	1.73513743392873	8.39962452886758e-11
ENSG00000119392	-0.240513538022855	8.1287138974297e-11
ENSG00000143226	1.19533465551619	8.90649821246678e-11
ENSG00000001460	-0.397473981526428	9.05747653471333e-11
ENSG00000178607	0.538126302393135	8.90649821246678e-11
ENSG00000073712	0.726781270809973	9.07279400547096e-11
ENSG00000163586	-1.69545106195604	9.45310205196187e-11
ENSG00000088854	0.635961254135693	9.45310205196187e-11
ENSG00000026751	0.903225290382874	9.27674008395907e-11
ENSG00000162367	0.673631235784975	9.67984226924706e-11
ENSG00000100311	0.714668637534958	1.02804766321739e-10
ENSG00000163563	1.30836138139208	1.06893705020769e-10
ENSG00000103316	-0.98503790091655	1.06950230052991e-10
ENSG00000145022	-0.299586396303215	1.06893705020769e-10
ENSG00000187098	0.647278609492103	1.11204451017434e-10
ENSG00000109919	-0.475039097737358	1.08024770819005e-10
ENSG00000026559	-0.767834738332433	1.1482076413465e-10
ENSG00000091879	0.752857353579368	1.16416470521726e-10
ENSG00000198853	0.615129656464575	1.17031355223226e-10
ENSG00000164136	0.429246657772112	1.21628907433385e-10
ENSG00000147113	0.755657819352433	1.23762620871209e-10
ENSG00000157554	0.763179774879019	1.25167890587339e-10
ENSG00000136114	0.595713880721541	1.25564921088274e-10
ENSG00000101236	0.594889496781366	1.25698910583093e-10
ENSG00000187800	0.70000552631628	1.29841413754196e-10
ENSG00000071246	0.592189477745688	1.30434277711867e-10
ENSG00000139289	0.929746778589148	1.33400853424738e-10
ENSG00000099260	0.819969116361493	1.37171925032455e-10
ENSG00000152782	-0.739080198484443	1.33400853424738e-10
ENSG00000172985	0.575428753537473	1.37162707280663e-10
ENSG00000007171	1.43803667246308	1.33400853424738e-10
ENSG00000158186	0.675863502501201	1.37678409709117e-10
ENSG00000069667	0.775199571707519	1.37171925032455e-10
ENSG00000111961	0.651846897301034	1.37686947747656e-10
ENSG00000140853	0.563461819507607	1.37557357230091e-10
ENSG00000127947	0.486521496557084	1.37678409709117e-10
ENSG00000186642	0.647156872688553	1.42383886151523e-10
ENSG00000091138	-2.11148793206358	1.40675963218593e-10
ENSG00000177575	0.977194675362922	1.40670274269838e-10
ENSG00000112769	0.662058515858056	1.40670274269838e-10
ENSG00000157510	0.724020182230234	1.46947075137284e-10
ENSG00000114019	0.666142857478907	1.46947075137284e-10
ENSG00000128512	0.831930493859941	1.50419997037314e-10
ENSG00000204381	0.639152181619893	1.54130307186468e-10
ENSG00000154429	0.403469711985307	1.54130307186468e-10
ENSG00000182985	0.678049771833016	1.53540058104177e-10
ENSG00000204262	0.924866211814437	1.49997560893928e-10
ENSG00000213901	-1.22825132089832	1.55565479939467e-10
ENSG00000115616	-1.46916462600401	1.56137167089106e-10
ENSG00000171943	0.709730624427052	1.58665226928605e-10
ENSG00000118369	0.339593889812167	1.6006426328227e-10
ENSG00000173821	0.501912976890937	1.59488109138083e-10
ENSG00000100219	0.609590767475161	1.59841589428606e-10
ENSG00000129946	0.705891643400422	1.62760347050372e-10
ENSG00000148541	1.12847136929781	1.65032234219094e-10
ENSG00000072954	-0.477732501862112	1.65032234219094e-10
ENSG00000167699	-0.361158707533829	1.59841589428606e-10
ENSG00000046889	0.845632422218579	1.66584709526601e-10
ENSG00000224189	-0.698887438125037	1.62952274628539e-10
ENSG00000018280	1.30040509029056	1.69690339426258e-10
ENSG00000095203	-1.11926250730567	1.64548796936225e-10
ENSG00000184557	1.52503365073899	1.70620069060107e-10
