Gene Symbol	logFC	adj p-value
ENSG00000111801	0.739170545124263	9.84490982121484e-28
ENSG00000115604	1.0489612543703	4.06268959239026e-27
ENSG00000117461	0.972918777884572	1.1250341721291e-25
ENSG00000008311	0.989441187856725	2.20462095296519e-25
ENSG00000026950	0.670184501449726	7.22857800965141e-25
ENSG00000157657	0.784578224029489	7.22857800965141e-25
ENSG00000117228	1.39836634205629	1.09650696062629e-24
ENSG00000137819	-1.18559830951551	9.82574054814178e-24
ENSG00000205403	1.32118078508649	1.10218143479809e-23
ENSG00000133597	-0.508117409296064	1.16188824594413e-23
ENSG00000115386	3.42920594455036	1.53248153765883e-23
ENSG00000162654	1.16076801917378	1.0646068869913e-22
ENSG00000163629	0.930517677635908	1.89867912647606e-22
ENSG00000154451	1.64390173715187	1.03860737572906e-21
ENSG00000100347	-0.413232268460262	1.21257233254068e-21
ENSG00000139433	-0.6189787815627	1.92324563495586e-21
ENSG00000132357	0.968313573333851	2.05118809920283e-21
ENSG00000115607	1.15474385425514	3.09301304006886e-21
ENSG00000182463	0.880269341769556	3.26125727865634e-21
ENSG00000105552	-0.664376879364192	7.6110579284629e-21
ENSG00000071242	0.752570202562558	8.21485876373869e-21
ENSG00000277926	-1.51192014848403	8.21485876373869e-21
ENSG00000204099	-1.51191798372067	8.21485876373869e-21
ENSG00000118473	1.14549979866295	8.21485876373869e-21
ENSG00000131351	-0.431509759663817	9.09885173786696e-21
ENSG00000168502	0.902167850668845	9.8143042199743e-21
ENSG00000046889	1.04981125440875	9.8143042199743e-21
ENSG00000149218	-0.591159965877461	1.02102310346869e-20
ENSG00000169744	0.952490822165219	2.8512171061545e-20
ENSG00000141068	0.713708100070577	3.34939059303011e-20
ENSG00000158966	0.739173061438415	4.90069710259171e-20
ENSG00000126785	0.900349993987453	5.56749121384947e-20
ENSG00000141858	-0.525262507483405	5.74631347731993e-20
ENSG00000188641	0.747206649443282	7.758014000405e-20
ENSG00000145916	-0.217714647799589	8.0261241955924e-20
ENSG00000278843	-1.14696121068087	1.21353163198158e-19
ENSG00000184349	-0.741093549130783	1.44637444464704e-19
ENSG00000198959	1.01334618150132	1.50517280348802e-19
ENSG00000198879	0.786033293179444	1.85092215429253e-19
ENSG00000069667	0.914845840313791	2.25324621465002e-19
ENSG00000179241	0.867606171556778	2.25324621465002e-19
ENSG00000237499	0.916076732943916	3.50929714462328e-19
ENSG00000172016	3.26973741983376	4.4573742142453e-19
ENSG00000164741	0.875314016041806	5.09417248440943e-19
ENSG00000175471	0.921984475542612	5.47076045702809e-19
ENSG00000166265	0.943868583754787	5.57720178336892e-19
ENSG00000244005	-0.313599888157414	8.33255964746407e-19
ENSG00000173193	0.6567800832825	8.57487386474175e-19
ENSG00000162645	0.70848484148918	8.57487386474175e-19
ENSG00000130052	0.769320972401409	1.0242595248995e-18
ENSG00000187908	2.10719702703069	1.07924720145536e-18
ENSG00000162804	0.834923285621248	1.1063926900787e-18
ENSG00000148296	-0.400340688949252	1.25522248701743e-18
ENSG00000281309	-0.40019408355977	1.27796310005883e-18
ENSG00000181104	0.942118221347428	1.45597960440339e-18
ENSG00000086619	0.631815988768683	1.56247552010454e-18
ENSG00000111961	0.754557406965968	1.67166582720481e-18
ENSG00000154736	1.16799611000475	1.72864229297437e-18
ENSG00000064989	1.08086799688923	1.92541334414297e-18
ENSG00000088854	0.727040278272122	2.00503332991809e-18
ENSG00000162614	0.948474569116421	2.42091558532719e-18
ENSG00000096968	0.648354236493582	2.4239687708147e-18
ENSG00000124496	0.659551566146073	3.10758708662223e-18
ENSG00000115415	0.981410019600938	3.52437939957218e-18
ENSG00000114019	0.757784437398852	3.54825590378225e-18
ENSG00000066056	0.896203108744026	4.04783296920933e-18
ENSG00000148541	1.27588725425288	3.98277197844912e-18
ENSG00000157470	-0.705371350517216	4.75227501843544e-18
ENSG00000118985	0.77627739227799	4.94780804917828e-18
ENSG00000133104	0.754531625308475	5.56559334209949e-18
ENSG00000153303	-1.65987384683913	5.89938600909606e-18
ENSG00000117114	0.939413725636248	7.21279437955264e-18
ENSG00000127507	1.04428355315143	7.24372733771026e-18
ENSG00000069122	1.02905089213823	9.06787106655647e-18
ENSG00000221963	0.544956009652025	9.4139738066812e-18
ENSG00000042062	1.0486594790835	1.27185059226241e-17
ENSG00000166619	-0.377945661782097	1.27185059226241e-17
ENSG00000128886	-0.865818051735987	1.27651465036606e-17
ENSG00000243244	0.807077770040523	1.41588854599083e-17
ENSG00000165449	-1.26271731385796	1.53745040818144e-17
ENSG00000171385	0.988296111597358	1.89009861113712e-17
ENSG00000259207	1.09142180277629	2.22369289917398e-17
ENSG00000064652	-0.543088490587141	2.30249422551501e-17
ENSG00000108312	-0.24817417703492	2.30249422551501e-17
ENSG00000160183	0.955227854289522	2.22369289917398e-17
ENSG00000135636	1.12238869193859	2.64844708994534e-17
ENSG00000162946	0.543498310191422	2.697539355728e-17
ENSG00000235162	-0.718533002032091	2.76427865017122e-17
ENSG00000137752	0.588678560115979	2.76427865017122e-17
ENSG00000072840	0.840903858359376	2.76427865017122e-17
ENSG00000186318	0.463270730414345	2.89856576289804e-17
ENSG00000182885	1.40021373818885	2.88947391196084e-17
ENSG00000116962	0.95070163856917	2.9883433929617e-17
ENSG00000133687	0.880499576249315	3.05642265369419e-17
ENSG00000043462	0.860386085360119	3.05642265369419e-17
ENSG00000183287	0.849226360720539	3.05642265369419e-17
ENSG00000196208	0.859975049498655	3.05035304563667e-17
ENSG00000114383	-0.344274853500708	3.26773735777978e-17
ENSG00000090382	1.19046668082416	3.38257694856078e-17
ENSG00000089006	-0.242955468581189	3.92383810417569e-17
ENSG00000115170	0.464242350330556	4.14010977655986e-17
ENSG00000138496	0.60519711225984	4.14010977655986e-17
ENSG00000170270	-0.420954438638411	4.76382424670102e-17
