Gene Symbol	logFC	adj p-value
ENSG00000130300	2.23340888277673	1.19466616897087e-23
ENSG00000243069	-1.93739549456529	9.315617804801e-21
ENSG00000126759	-2.81504751047165	1.41058075653161e-20
ENSG00000117724	2.63168174381863	2.94309353153508e-20
ENSG00000148773	2.59535001353728	5.98773040682212e-20
ENSG00000114346	1.81185765993075	3.09739048918922e-19
ENSG00000187498	1.76021004552374	4.40579911235752e-19
ENSG00000139597	-1.47295036844215	4.40579911235752e-19
ENSG00000174059	1.82651308882359	4.40579911235752e-19
ENSG00000213398	-2.23216399945643	8.36053752647856e-19
ENSG00000154096	2.5919166067829	1.0766301913512e-18
ENSG00000198901	1.93843724208521	1.92370486026363e-18
ENSG00000164402	1.05311178701791	2.53528426741859e-18
ENSG00000163348	0.929627604218418	4.07322499820125e-18
ENSG00000139645	0.92797378267872	5.39025854653917e-18
ENSG00000144655	-1.58074527978967	5.39025854653917e-18
ENSG00000167315	-1.67366401052013	1.13791018674258e-17
ENSG00000095002	1.12761332927301	1.61173186086767e-17
ENSG00000109576	-2.29290683177644	1.86368874089414e-17
ENSG00000083123	-1.46003849505188	4.33885103179633e-17
ENSG00000091831	-2.71038014038281	4.33885103179633e-17
ENSG00000120833	-2.00929452525883	8.34836567988785e-17
ENSG00000197965	1.04228479852033	9.50697061529377e-17
ENSG00000213071	-1.74351934817174	9.50697061529377e-17
ENSG00000108381	-1.52550584826962	1.01713336755896e-16
ENSG00000156110	-1.17614235810936	1.09661904035012e-16
ENSG00000125459	1.18919675018402	1.49187155933266e-16
ENSG00000155666	-2.30016695827472	1.80050752357745e-16
ENSG00000117009	-2.25374456748848	2.08527388624413e-16
ENSG00000131747	2.58546417464448	2.08527388624413e-16
ENSG00000123352	0.978697628263744	2.57467152316693e-16
ENSG00000175806	-1.44450822250118	2.77777530656697e-16
ENSG00000060971	-1.59324876239011	3.02170933938139e-16
ENSG00000171428	-1.27536027294095	3.31516901151859e-16
ENSG00000162734	0.986467432186151	3.95118070601452e-16
ENSG00000160753	1.1101036427731	5.28613950718922e-16
ENSG00000111206	1.96928889659505	5.59376761585123e-16
ENSG00000066279	2.42124655637886	5.77408688914643e-16
ENSG00000234616	1.06666291687293	7.06233982529465e-16
ENSG00000171503	-1.50812016256653	7.96024054410005e-16
ENSG00000159403	-1.84057883392841	7.96024054410005e-16
ENSG00000154380	1.44335376758809	8.22967109174672e-16
ENSG00000101695	-1.48319642935797	9.66851968000499e-16
ENSG00000165140	-2.40067821313008	1.20637516565418e-15
ENSG00000151726	-2.2368250357029	1.25059795102986e-15
ENSG00000005187	-1.90599728635694	1.29886123023485e-15
ENSG00000142039	0.761269844062196	1.29886123023485e-15
ENSG00000171848	2.25516136140705	1.4974825501436e-15
ENSG00000137804	1.66662809409354	1.75609075698177e-15
ENSG00000074935	-1.38863189918041	2.04733920064185e-15
ENSG00000112118	1.20523403609409	2.06853650429833e-15
ENSG00000113648	0.647788527406066	2.08959666926348e-15
ENSG00000117305	-1.38910391433752	2.14808624078755e-15
ENSG00000131473	0.935475821940996	2.14808624078755e-15
ENSG00000135862	1.22984128474347	2.22744612185753e-15
ENSG00000132680	0.782093449548058	2.28068377544284e-15
ENSG00000121691	-1.57772815746929	2.31732161654249e-15
ENSG00000060762	-1.47521171556391	2.3386869290418e-15
ENSG00000213024	0.78958270442572	3.04519614217911e-15
ENSG00000131788	1.05370382255188	3.22976170002393e-15
ENSG00000141293	-1.96464814162265	3.43794253090624e-15
ENSG00000117118	-0.99264572491495	4.84279465488886e-15
ENSG00000105443	0.766837094107692	4.84279465488886e-15
ENSG00000122971	-1.52023475699914	5.17428099345703e-15
ENSG00000134871	1.58981817069476	5.36157683083846e-15
ENSG00000100577	-1.81810865163041	5.89930366564089e-15
ENSG00000163687	-2.73548003919533	6.10343068487671e-15
ENSG00000169764	-1.36972490090278	8.1751617542056e-15
ENSG00000105609	-1.7289411867236	8.1751617542056e-15
ENSG00000159200	-1.54978286315449	8.35843831095169e-15
ENSG00000106034	-1.91323318379109	8.35843831095169e-15
ENSG00000130707	-2.25316460526533	8.5683338188391e-15
ENSG00000135917	-1.69534365022815	8.5683338188391e-15
ENSG00000198417	-3.54923862785332	8.59839584712736e-15
ENSG00000137033	-1.57828412493291	8.73592866819554e-15
ENSG00000113594	-2.1861564784821	8.73592866819554e-15
ENSG00000135655	-0.577262136178231	8.87747955917181e-15
ENSG00000106733	-0.989485403925925	9.29416260628973e-15
ENSG00000110492	2.56168361424581	9.78441217027688e-15
ENSG00000196083	-1.48736521243962	9.78441217027688e-15
ENSG00000159921	-1.41040847604521	1.00682388585505e-14
ENSG00000197114	-1.20938111608561	1.05738185327661e-14
ENSG00000160883	-1.87640268547247	1.08334661461769e-14
ENSG00000166347	-1.43219037501258	1.16273070591384e-14
ENSG00000169032	-0.788070938888537	1.27885512407565e-14
ENSG00000163686	-1.20319303365553	1.48385431613604e-14
ENSG00000148057	-1.18483643232691	1.5034224707495e-14
ENSG00000178537	-1.08672656770067	1.5034224707495e-14
ENSG00000115841	-1.03681156752714	1.5034224707495e-14
ENSG00000059769	-1.25027728746259	1.61734965347879e-14
ENSG00000152990	-1.22609438258307	1.67873261310077e-14
ENSG00000281244	-1.87738127260079	1.89401072397829e-14
ENSG00000160323	-1.87729668294423	1.89401072397829e-14
ENSG00000131979	-1.64259749522757	1.93980648079378e-14
ENSG00000120158	-1.69461065697987	2.2282907848419e-14
ENSG00000175336	-3.92469807953696	2.26310024798546e-14
ENSG00000162688	-1.39720912778069	2.26310024798546e-14
ENSG00000149503	1.02079574168898	2.29359258534634e-14
ENSG00000197885	-0.836613377862598	2.83053684185391e-14
ENSG00000138670	-1.40956139264126	4.55550734551454e-14
ENSG00000070718	0.857321618027122	4.67506910499352e-14
ENSG00000251165	-1.98004200992402	5.01899593046774e-14
ENSG00000103150	-1.04031757295129	5.72576667360075e-14
ENSG00000117643	-1.71026714955809	6.52388574930842e-14
ENSG00000162407	-1.20714022668942	6.66025571736407e-14
ENSG00000017427	-2.39575565206373	6.8574486124654e-14
ENSG00000103047	-0.834300181706835	7.34374194948363e-14
ENSG00000024862	-0.984104706630305	7.44368523924219e-14
