Gene Symbol	logFC	adj p-value
ENSG00000168003	0.575922019300499	6.93389570884871e-07
ENSG00000244486	0.666511343529066	2.58084300923913e-06
ENSG00000083444	0.779044720337339	2.58084300923913e-06
ENSG00000088826	0.829851287776719	2.58084300923913e-06
ENSG00000187796	0.912762502462993	2.58084300923913e-06
ENSG00000172037	0.925165844799385	2.58084300923913e-06
ENSG00000083097	-0.540264418675253	3.77837606378879e-06
ENSG00000106211	1.59671893243318	4.54465437376359e-06
ENSG00000140044	0.623647222294178	4.54465437376359e-06
ENSG00000104881	0.95365628247878	4.54465437376359e-06
ENSG00000187840	0.895387063437078	4.54465437376359e-06
ENSG00000168874	1.20407373837491	5.02989150464087e-06
ENSG00000172638	0.619998302897208	5.45150471176719e-06
ENSG00000070404	0.694069151384908	5.45150471176719e-06
ENSG00000107719	0.68589758073962	5.45150471176719e-06
ENSG00000131446	0.413850393693315	5.45150471176719e-06
ENSG00000169733	0.462400186627138	5.45150471176719e-06
ENSG00000099337	0.65978734405693	5.45150471176719e-06
ENSG00000168209	1.16557210028714	6.4044883154949e-06
ENSG00000137821	-0.564391717863213	6.4044883154949e-06
ENSG00000109927	-0.485944885886195	6.23911126571078e-06
ENSG00000125753	0.691986733918447	6.4044883154949e-06
ENSG00000183963	1.11997841004807	6.4044883154949e-06
ENSG00000105227	0.909924718153132	6.4044883154949e-06
ENSG00000163884	1.04648205391343	6.55113832653719e-06
ENSG00000130202	0.591951859217779	6.95714581665486e-06
ENSG00000141756	0.764460076421785	8.42438699911739e-06
ENSG00000059588	-0.751625202553328	8.42438699911739e-06
ENSG00000010610	0.893352983010271	8.42438699911739e-06
ENSG00000085788	-0.466636515076854	8.90419880071457e-06
ENSG00000115325	0.712322239461947	9.71077385679998e-06
ENSG00000125733	0.973590006590554	1.03663604038542e-05
ENSG00000142552	0.681202457497025	1.05165683768781e-05
ENSG00000172530	0.441600411302056	1.10016557365158e-05
ENSG00000130309	0.597250273277863	1.10016557365158e-05
ENSG00000196177	-0.472372771807597	1.10016557365158e-05
ENSG00000152049	1.28548875134238	1.10016557365158e-05
ENSG00000072682	0.665311864317818	1.1236461194957e-05
ENSG00000173991	1.00996056875068	1.1236461194957e-05
ENSG00000254806	-0.720443296982406	1.1236461194957e-05
ENSG00000112576	0.345185432971034	1.31996403623635e-05
ENSG00000165886	0.466254224951419	1.31996403623635e-05
ENSG00000130158	0.788116057833794	1.35766367683606e-05
ENSG00000105552	0.613075186447034	1.35766367683606e-05
ENSG00000100300	0.871228835624082	1.35766367683606e-05
ENSG00000070495	0.622459379565418	1.35766367683606e-05
ENSG00000118473	-0.739831529319087	1.35766367683606e-05
ENSG00000104177	-0.438377055384756	1.35766367683606e-05
ENSG00000109919	-0.381614903474609	1.35766367683606e-05
ENSG00000117385	0.449194471313564	1.36394411841619e-05
ENSG00000188763	0.793869364505139	1.35766367683606e-05
ENSG00000168404	1.14271083837162	1.35766367683606e-05
ENSG00000149257	1.4671734902263	1.47201537854085e-05
ENSG00000173039	0.712805632280693	1.48175646738805e-05
ENSG00000008130	0.274444089532577	1.48175646738805e-05
ENSG00000099875	0.795960016501062	1.48175646738805e-05
ENSG00000144306	-0.43304377265772	1.52079110498318e-05
ENSG00000030582	0.538382392308016	1.52079110498318e-05
ENSG00000115307	0.522861893208814	1.52079110498318e-05
ENSG00000112079	0.467079795967791	1.59511697412177e-05
ENSG00000116661	0.582303082127891	1.6378232990019e-05
ENSG00000042317	-0.513870925467727	1.6378232990019e-05
ENSG00000168994	0.870520311421885	1.91609960332694e-05
ENSG00000178386	-0.411123405285199	1.78568123893651e-05
ENSG00000172348	-0.894890155510383	1.96259399152701e-05
ENSG00000103257	0.883923897943369	1.96259399152701e-05
ENSG00000173933	0.417502589994154	2.16756025902759e-05
ENSG00000034152	0.497662829680871	2.26601661452924e-05
ENSG00000132329	0.704393029200821	2.2876532720474e-05
ENSG00000197044	-0.778980015417276	2.2876532720474e-05
ENSG00000147421	0.531752481525243	2.2876532720474e-05
ENSG00000063322	-0.284868764365501	2.2876532720474e-05
ENSG00000104870	0.755826765356196	2.2876532720474e-05
ENSG00000114988	0.34286343249053	2.35171069893133e-05
ENSG00000261556	0.672045208572059	2.39772888788624e-05
ENSG00000234420	-0.419067899459248	2.39772888788624e-05
ENSG00000173638	0.509083872007829	2.4193975681612e-05
ENSG00000105556	0.37217920724967	2.53258175077752e-05
ENSG00000124440	1.25622617402609	2.53258175077752e-05
ENSG00000026297	0.732248709953932	2.56034880188968e-05
ENSG00000196724	-0.454898279022201	2.53258175077752e-05
ENSG00000177283	0.907388401637725	2.59645642053729e-05
ENSG00000110719	0.880249375287749	2.73341342350482e-05
ENSG00000056736	0.758581875661886	2.7716824335275e-05
ENSG00000072778	0.449773726678196	2.81826794434425e-05
ENSG00000178252	0.476539256853099	2.88844682926288e-05
ENSG00000177697	0.611080013976292	2.88844682926288e-05
ENSG00000011304	0.52555235766397	2.88844682926288e-05
ENSG00000067182	0.863694213428405	2.90206535529651e-05
ENSG00000105329	0.835570786720287	2.96102931834477e-05
ENSG00000187531	0.514599849280923	3.28248540194653e-05
ENSG00000104093	-0.642113124582703	3.30164896909301e-05
ENSG00000076067	0.617903602367177	3.30164896909301e-05
ENSG00000189077	0.38603113531371	3.30164896909301e-05
ENSG00000162889	0.645911749109319	3.30164896909301e-05
ENSG00000139220	-0.756827013241669	3.55664370011584e-05
ENSG00000090530	0.986123566948659	3.45370474569699e-05
